"Time"	"Abs"
0	17.13536
0.0017	11.2111
0.0033	9.298838
0.005	11.2111
0.0067	16.91039
0.0083	18.78515
0.01	19.42257
0.0117	19.61005
0.0133	19.68504
0.015	19.68504
0.0167	19.68504
0.0183	19.72253
0.02	19.72253
0.0217	19.68504
0.0233	19.68504
0.025	19.68504
0.0267	19.68504
0.0283	19.68504
0.03	19.68504
0.0317	19.68504
0.0333	19.68504
0.035	19.68504
0.0367	19.68504
0.0383	19.68504
0.04	19.68504
0.0417	19.68504
0.0433	19.68504
0.045	19.64754
0.0467	19.64754
0.0483	19.64754
0.05	19.64754
0.0517	19.64754
0.0533	19.64754
0.055	19.64754
0.0567	19.64754
0.0583	19.64754
0.06	19.64754
0.0617	19.64754
0.0633	19.64754
0.065	19.64754
0.0667	19.64754
0.0683	19.64754
0.07	19.61005
0.0717	19.61005
0.0733	19.61005
0.075	19.61005
0.0767	19.61005
0.0783	19.61005
0.08	19.61005
0.0817	19.61005
0.0833	19.61005
0.085	19.61005
0.0867	19.61005
0.0883	19.61005
0.09	19.61005
0.0917	19.61005
0.0933	19.61005
0.095	19.61005
0.0967	19.57255
0.0983	19.57255
0.1	19.57255
0.1017	19.57255
0.1033	19.57255
0.105	19.57255
0.1067	19.57255
0.1083	19.57255
0.11	19.57255
0.1117	19.57255
0.1133	19.57255
0.115	19.57255
0.1167	19.57255
0.1183	19.57255
0.12	19.57255
0.1217	19.57255
0.1233	19.61005
0.125	19.61005
0.1267	19.61005
0.1283	19.61005
0.13	19.64754
0.1317	19.64754
0.1333	19.64754
0.135	19.64754
0.1367	19.64754
0.1383	19.68504
0.14	19.68504
0.1417	19.68504
0.1433	19.68504
0.145	19.68504
0.1467	19.68504
0.1483	19.68504
0.15	19.68504
0.1517	19.68504
0.1533	19.68504
0.155	19.68504
0.1567	19.68504
0.1583	19.68504
0.16	19.68504
0.1617	19.68504
0.1633	19.68504
0.165	19.68504
0.1667	19.68504
0.1683	19.68504
0.17	19.68504
0.1717	19.68504
0.1733	19.68504
0.175	19.68504
0.1767	19.68504
0.1783	19.68504
0.18	19.68504
0.1817	19.68504
0.1833	19.68504
0.185	19.68504
0.1867	19.68504
0.1883	19.68504
0.19	19.68504
0.1917	19.68504
0.1933	19.68504
0.195	19.68504
0.1967	19.72253
0.1983	19.72253
0.2	19.72253
0.2017	19.72253
0.2033	19.72253
0.205	19.72253
0.2067	19.72253
0.2083	19.72253
0.21	19.72253
0.2117	19.72253
0.2133	19.72253
0.215	19.72253
0.2167	19.72253
0.2183	19.72253
0.22	19.72253
0.2217	19.72253
0.2233	19.72253
0.225	19.72253
0.2267	19.72253
0.2283	19.72253
0.23	19.72253
0.2317	19.72253
0.2333	19.72253
0.235	19.72253
0.2367	19.72253
0.2383	19.72253
0.24	19.72253
0.2417	19.72253
0.2433	19.72253
0.245	19.72253
0.2467	19.72253
0.2483	19.72253
0.25	19.72253
0.2517	19.72253
0.2533	19.72253
0.255	19.72253
0.2567	19.72253
0.2583	19.72253
0.26	19.72253
0.2617	19.72253
0.2633	19.72253
0.265	19.72253
0.2667	19.72253
0.2683	19.72253
0.27	19.72253
0.2717	19.72253
0.2733	19.72253
0.275	19.72253
0.2767	19.72253
0.2783	19.72253
0.28	19.76003
0.2817	19.76003
0.2833	19.76003
0.285	19.76003
0.2867	19.76003
0.2883	19.76003
0.29	19.76003
0.2917	19.76003
0.2933	19.76003
0.295	19.76003
0.2967	19.76003
0.2983	19.76003
0.3	19.76003
0.3017	19.76003
0.3033	19.76003
0.305	19.76003
0.3067	19.76003
0.3083	19.76003
0.31	19.76003
0.3117	19.76003
0.3133	19.76003
0.315	19.76003
0.3167	19.76003
0.3183	19.76003
0.32	19.76003
0.3217	19.76003
0.3233	19.76003
0.325	19.76003
0.3267	19.76003
0.3283	19.76003
0.33	19.76003
0.3317	19.76003
0.3333	19.76003
0.335	19.76003
0.3367	19.76003
0.3383	19.76003
0.34	19.76003
0.3417	19.76003
0.3433	19.76003
0.345	19.76003
0.3467	19.76003
0.3483	19.76003
0.35	19.76003
0.3517	19.76003
0.3533	19.76003
0.355	19.76003
0.3567	19.76003
0.3583	19.76003
0.36	19.76003
0.3617	19.76003
0.3633	19.76003
0.365	19.76003
0.3667	19.76003
0.3683	19.76003
0.37	19.76003
0.3717	19.76003
0.3733	19.76003
0.375	19.76003
0.3767	19.76003
0.3783	19.76003
0.38	19.76003
0.3817	19.76003
0.3833	19.76003
0.385	19.76003
0.3867	19.76003
0.3883	19.76003
0.39	19.76003
0.3917	19.76003
0.3933	19.76003
0.395	19.76003
0.3967	19.76003
0.3983	19.76003
0.4	19.76003
0.4017	19.76003
0.4033	19.76003
0.405	19.76003
0.4067	19.76003
0.4083	19.76003
0.41	19.76003
0.4117	19.76003
0.4133	19.76003
0.415	19.76003
0.4167	19.76003
0.4183	19.76003
0.42	19.76003
0.4217	19.76003
0.4233	19.76003
0.425	19.76003
0.4267	19.76003
0.4283	19.76003
0.43	19.76003
0.4317	19.76003
0.4333	19.76003
0.435	19.76003
0.4367	19.76003
0.4383	19.76003
0.44	19.76003
0.4417	19.76003
0.4433	19.76003
0.445	19.76003
0.4467	19.76003
0.4483	19.76003
0.45	19.76003
0.4517	19.76003
0.4533	19.76003
0.455	19.76003
0.4567	19.76003
0.4583	19.76003
0.46	19.76003
0.4617	19.76003
0.4633	19.76003
0.465	19.76003
0.4667	19.76003
0.4683	19.76003
0.47	19.76003
0.4717	19.76003
0.4733	19.76003
0.475	19.76003
0.4767	19.76003
0.4783	19.76003
0.48	19.76003
0.4817	19.76003
0.4833	19.76003
0.485	19.76003
0.4867	19.76003
0.4883	19.76003
0.49	19.76003
0.4917	19.76003
0.4933	19.76003
0.495	19.76003
0.4967	19.76003
0.4983	19.76003
0.5	19.76003
0.5017	19.76003
0.5033	19.76003
0.505	19.76003
0.5067	19.76003
0.5083	19.76003
0.51	19.76003
0.5117	19.76003
0.5133	19.76003
0.515	19.76003
0.5167	19.76003
0.5183	19.76003
0.52	19.76003
0.5217	19.76003
0.5233	19.76003
0.525	19.76003
0.5267	19.76003
0.5283	19.76003
0.53	19.76003
0.5317	19.76003
0.5333	19.76003
0.535	19.76003
0.5367	19.76003
0.5383	19.76003
0.54	19.76003
0.5417	19.76003
0.5433	19.76003
0.545	19.76003
0.5467	19.76003
0.5483	19.76003
0.55	19.76003
0.5517	19.76003
0.5533	19.76003
0.555	19.76003
0.5567	19.76003
0.5583	19.76003
0.56	19.76003
0.5617	19.76003
0.5633	19.76003
0.565	19.76003
0.5667	19.76003
0.5683	19.76003
0.57	19.76003
0.5717	19.76003
0.5733	19.76003
0.575	19.76003
0.5767	19.76003
0.5783	19.76003
0.58	19.76003
0.5817	19.76003
0.5833	19.76003
0.585	19.76003
0.5867	19.76003
0.5883	19.76003
0.59	19.76003
0.5917	19.76003
0.5933	19.76003
0.595	19.76003
0.5967	19.76003
0.5983	19.76003
0.6	19.76003
0.6017	19.76003
0.6033	19.76003
0.605	19.76003
0.6067	19.76003
0.6083	19.76003
0.61	19.76003
0.6117	19.76003
0.6133	19.76003
0.615	19.76003
0.6167	19.76003
0.6183	19.76003
0.62	19.76003
0.6217	19.76003
0.6233	19.76003
0.625	19.76003
0.6267	19.76003
0.6283	19.76003
0.63	19.76003
0.6317	19.76003
0.6333	19.76003
0.635	19.76003
0.6367	19.76003
0.6383	19.76003
0.64	19.76003
0.6417	19.76003
0.6433	19.76003
0.645	19.76003
0.6467	19.76003
0.6483	19.76003
0.65	19.76003
0.6517	19.76003
0.6533	19.76003
0.655	19.76003
0.6567	19.76003
0.6583	19.76003
0.66	19.76003
0.6617	19.76003
0.6633	19.76003
0.665	19.76003
0.6667	19.76003
0.6683	19.76003
0.67	19.76003
0.6717	19.76003
0.6733	19.76003
0.675	19.76003
0.6767	19.76003
0.6783	19.76003
0.68	19.76003
0.6817	19.76003
0.6833	19.76003
0.685	19.76003
0.6867	19.76003
0.6883	19.76003
0.69	19.76003
0.6917	19.76003
0.6933	19.76003
0.695	19.76003
0.6967	19.76003
0.6983	19.76003
0.7	19.76003
0.7017	19.76003
0.7033	19.76003
0.705	19.76003
0.7067	19.76003
0.7083	19.76003
0.71	19.76003
0.7117	19.76003
0.7133	19.76003
0.715	19.76003
0.7167	19.76003
0.7183	19.76003
0.72	19.76003
0.7217	19.76003
0.7233	19.76003
0.725	19.76003
0.7267	19.76003
0.7283	19.76003
0.73	19.76003
0.7317	19.76003
0.7333	19.76003
0.735	19.76003
0.7367	19.76003
0.7383	19.76003
0.74	19.76003
0.7417	19.76003
0.7433	19.76003
0.745	19.76003
0.7467	19.76003
0.7483	19.76003
0.75	19.76003
0.7517	19.76003
0.7533	19.76003
0.755	19.76003
0.7567	19.76003
0.7583	19.76003
0.76	19.76003
0.7617	19.76003
0.7633	19.76003
0.765	19.76003
0.7667	19.76003
0.7683	19.76003
0.77	19.76003
0.7717	19.76003
0.7733	19.76003
0.775	19.76003
0.7767	19.76003
0.7783	19.76003
0.78	19.76003
0.7817	19.76003
0.7833	19.76003
0.785	19.76003
0.7867	19.76003
0.7883	19.76003
0.79	19.76003
0.7917	19.76003
0.7933	19.76003
0.795	19.76003
0.7967	19.76003
0.7983	19.76003
0.8	19.76003
0.8017	19.76003
0.8033	19.76003
0.805	19.76003
0.8067	19.76003
0.8083	19.76003
0.81	19.76003
0.8117	19.76003
0.8133	19.76003
0.815	19.76003
0.8167	19.76003
0.8183	19.76003
0.82	19.76003
0.8217	19.76003
0.8233	19.76003
0.825	19.76003
0.8267	19.76003
0.8283	19.76003
0.83	19.76003
0.8317	19.76003
0.8333	19.76003
0.835	19.76003
0.8367	19.76003
0.8383	19.76003
0.84	19.76003
0.8417	19.76003
0.8433	19.76003
0.845	19.76003
0.8467	19.76003
0.8483	19.76003
0.85	19.76003
0.8517	19.76003
0.8533	19.76003
0.855	19.76003
0.8567	19.76003
0.8583	19.76003
0.86	19.76003
0.8617	19.76003
0.8633	19.76003
0.865	19.76003
0.8667	19.76003
0.8683	19.76003
0.87	19.76003
0.8717	19.76003
0.8733	19.76003
0.875	19.76003
0.8767	19.76003
0.8783	19.76003
0.88	19.76003
0.8817	19.76003
0.8833	19.76003
0.885	19.76003
0.8867	19.76003
0.8883	19.76003
0.89	19.76003
0.8917	19.76003
0.8933	19.76003
0.895	19.76003
0.8967	19.76003
0.8983	19.76003
0.9	19.76003
0.9017	19.76003
0.9033	19.76003
0.905	19.76003
0.9067	19.76003
0.9083	19.76003
0.91	19.76003
0.9117	19.76003
0.9133	19.76003
0.915	19.76003
0.9167	19.76003
0.9183	19.76003
0.92	19.76003
0.9217	19.76003
0.9233	19.76003
0.925	19.76003
0.9267	19.76003
0.9283	19.76003
0.93	19.76003
0.9317	19.76003
0.9333	19.76003
0.935	19.76003
0.9367	19.76003
0.9383	19.76003
0.94	19.76003
0.9417	19.76003
0.9433	19.76003
0.945	19.76003
0.9467	19.76003
0.9483	19.76003
0.95	19.76003
0.9517	19.76003
0.9533	19.76003
0.955	19.76003
0.9567	19.76003
0.9583	19.76003
0.96	19.76003
0.9617	19.76003
0.9633	19.76003
0.965	19.76003
0.9667	19.76003
0.9683	19.76003
0.97	19.76003
0.9717	19.76003
0.9733	19.76003
0.975	19.76003
0.9767	19.76003
0.9783	19.76003
0.98	19.76003
0.9817	19.76003
0.9833	19.76003
0.985	19.76003
0.9867	19.76003
0.9883	19.76003
0.99	19.76003
0.9917	19.76003
0.9933	19.76003
0.995	19.76003
0.9967	19.76003
0.9983	19.76003
1	19.76003
1.0017	19.76003
1.0033	19.76003
1.005	19.76003
1.0067	19.76003
1.0083	19.76003
1.01	19.76003
1.0117	19.76003
1.0133	19.76003
1.015	19.76003
1.0167	19.76003
1.0183	19.76003
1.02	19.76003
1.0217	19.76003
1.0233	19.76003
1.025	19.76003
1.0267	19.76003
1.0283	19.76003
1.03	19.76003
1.0317	19.76003
1.0333	19.76003
1.035	19.76003
1.0367	19.76003
1.0383	19.76003
1.04	19.76003
1.0417	19.76003
1.0433	19.76003
1.045	19.76003
1.0467	19.76003
1.0483	19.76003
1.05	19.76003
1.0517	19.76003
1.0533	19.76003
1.055	19.76003
1.0567	19.76003
1.0583	19.76003
1.06	19.76003
1.0617	19.76003
1.0633	19.76003
1.065	19.76003
1.0667	19.76003
1.0683	19.76003
1.07	19.76003
1.0717	19.76003
1.0733	19.76003
1.075	19.76003
1.0767	19.76003
1.0783	19.76003
1.08	19.76003
1.0817	19.76003
1.0833	19.76003
1.085	19.76003
1.0867	19.76003
1.0883	19.76003
1.09	19.76003
1.0917	19.76003
1.0933	19.76003
1.095	19.76003
1.0967	19.76003
1.0983	19.76003
1.1	19.76003
1.1017	19.76003
1.1033	19.76003
1.105	19.76003
1.1067	19.76003
1.1083	19.76003
1.11	19.76003
1.1117	19.79753
1.1133	19.79753
1.115	19.76003
1.1167	19.79753
1.1183	19.79753
1.12	19.76003
1.1217	19.79753
1.1233	19.76003
1.125	19.76003
1.1267	19.79753
1.1283	19.79753
1.13	19.79753
1.1317	19.79753
1.1333	19.79753
1.135	19.79753
1.1367	19.79753
1.1383	19.79753
1.14	19.79753
1.1417	19.79753
1.1433	19.79753
1.145	19.79753
1.1467	19.79753
1.1483	19.79753
1.15	19.79753
1.1517	19.79753
1.1533	19.79753
1.155	19.79753
1.1567	19.79753
1.1583	19.79753
1.16	19.79753
1.1617	19.79753
1.1633	19.79753
1.165	19.79753
1.1667	19.79753
1.1683	19.79753
1.17	19.79753
1.1717	19.79753
1.1733	19.79753
1.175	19.79753
1.1767	19.79753
1.1783	19.79753
1.18	19.79753
1.1817	19.79753
1.1833	19.79753
1.185	19.83502
1.1867	19.83502
1.1883	19.83502
1.19	19.83502
1.1917	19.83502
1.1933	19.83502
1.195	19.83502
1.1967	19.83502
1.1983	19.83502
1.2	19.83502
1.2017	19.83502
1.2033	19.83502
1.205	19.87252
1.2067	19.87252
1.2083	19.87252
1.21	19.87252
1.2117	19.87252
1.2133	19.87252
1.215	19.91001
1.2167	19.91001
1.2183	19.91001
1.22	19.91001
1.2217	19.91001
1.2233	19.94751
1.225	19.94751
1.2267	19.94751
1.2283	19.985
1.23	19.985
1.2317	20.0225
1.2333	20.0225
1.235	20.05999
1.2367	20.09749
1.2383	20.13498
1.24	20.17248
1.2417	20.20997
1.2433	20.28496
1.245	20.32246
1.2467	20.43495
1.2483	20.54743
1.25	20.73491
1.2517	20.92238
1.2533	21.18485
1.255	21.48481
1.2567	21.85977
1.2583	22.34721
1.26	22.94713
1.2617	23.73453
1.2633	24.70941
1.265	25.87177
1.2667	27.33408
1.2683	28.98388
1.27	30.89614
1.2717	32.95838
1.2733	35.2081
1.275	37.5703
1.2767	40.0075
1.2783	42.48219
1.28	44.99438
1.2817	47.46907
1.2833	49.94376
1.285	52.34346
1.2867	54.66817
1.2883	56.91788
1.29	59.05512
1.2917	61.11736
1.2933	63.06712
1.295	64.90439
1.2967	66.66666
1.2983	68.31646
1.3	69.89127
1.3017	71.35358
1.3033	72.74091
1.305	74.01575
1.3067	75.2156
1.3083	76.37795
1.31	77.46532
1.3117	78.47769
1.3133	79.45257
1.315	80.35246
1.3167	81.21485
1.3183	82.03974
1.32	82.78965
1.3217	83.53956
1.3233	84.25197
1.325	84.92689
1.3267	85.6018
1.3283	86.23922
1.33	86.83914
1.3317	87.43907
1.3333	88.03899
1.335	88.60143
1.3367	89.12636
1.3383	89.68879
1.34	90.17623
1.3417	90.70116
1.3433	91.1886
1.345	91.67604
1.3467	92.16348
1.3483	92.61343
1.35	93.06337
1.3517	93.51331
1.3533	93.92576
1.355	94.3757
1.3567	94.78815
1.3583	95.2006
1.36	95.57555
1.3617	95.988
1.3633	96.36295
1.365	96.73791
1.3667	97.11286
1.3683	97.48782
1.37	97.86277
1.3717	98.20023
1.3733	98.57518
1.375	98.91264
1.3767	99.25009
1.3783	99.58755
1.38	99.92501
1.3817	100.225
1.3833	100.5624
1.385	100.8624
1.3867	101.1999
1.3883	101.4998
1.39	101.7998
1.3917	102.0997
1.3933	102.3997
1.395	102.6997
1.3967	102.9996
1.3983	103.1121
1.4	103.1121
1.4017	103.1121
1.4033	103.1121
1.405	103.1121
1.4067	103.1121
1.4083	103.1121
1.41	103.1121
1.4117	103.1121
1.4133	103.1121
1.415	103.1121
1.4167	103.1121
1.4183	103.1121
1.42	103.1121
1.4217	103.1121
1.4233	103.1121
1.425	103.1121
1.4267	103.1121
1.4283	103.1121
1.43	103.1121
1.4317	103.1121
1.4333	103.1121
1.435	103.1121
1.4367	103.1121
1.4383	103.1121
1.44	103.1121
1.4417	103.1121
1.4433	103.1121
1.445	103.1121
1.4467	103.1121
1.4483	103.1121
1.45	103.1121
1.4517	103.1121
1.4533	103.1121
1.455	103.1121
1.4567	103.1121
1.4583	103.1121
1.46	103.1121
1.4617	103.1121
1.4633	103.1121
1.465	103.1121
1.4667	103.1121
1.4683	103.1121
1.47	103.1121
1.4717	103.1121
1.4733	103.1121
1.475	103.1121
1.4767	103.1121
1.4783	103.1121
1.48	103.1121
1.4817	103.1121
1.4833	103.1121
1.485	103.1121
1.4867	103.1121
1.4883	103.1121
1.49	103.1121
1.4917	103.1121
1.4933	103.1121
1.495	103.1121
1.4967	103.1121
1.4983	103.1121
1.5	103.1121
1.5017	103.1121
1.5033	103.1121
1.505	103.1121
1.5067	103.1121
1.5083	103.1121
1.51	103.1121
1.5117	103.1121
1.5133	103.1121
1.515	103.1121
1.5167	103.1121
1.5183	103.1121
1.52	103.1121
1.5217	103.1121
1.5233	103.1121
1.525	103.1121
1.5267	103.1121
1.5283	103.1121
1.53	103.1121
1.5317	103.1121
1.5333	103.1121
1.535	103.1121
1.5367	103.1121
1.5383	103.1121
1.54	103.1121
1.5417	103.1121
1.5433	103.1121
1.545	103.1121
1.5467	103.1121
1.5483	103.1121
1.55	103.1121
1.5517	103.1121
1.5533	103.1121
1.555	103.1121
1.5567	103.1121
1.5583	103.1121
1.56	103.1121
1.5617	103.1121
1.5633	103.1121
1.565	103.1121
1.5667	103.1121
1.5683	102.4372
1.57	101.7248
1.5717	101.0124
1.5733	100.2625
1.575	99.47507
1.5767	98.65017
1.5783	97.82527
1.58	97.00037
1.5817	96.17548
1.5833	95.31309
1.585	94.48819
1.5867	93.66329
1.5883	92.87589
1.59	92.05099
1.5917	91.2636
1.5933	90.47619
1.595	89.68879
1.5967	88.90139
1.5983	88.11398
1.6	87.36408
1.6017	86.57668
1.6033	85.82677
1.605	85.03937
1.6067	84.25197
1.6083	83.46457
1.61	82.63967
1.6117	81.85227
1.6133	81.02737
1.615	80.20248
1.6167	79.37758
1.6183	78.51518
1.62	77.69029
1.6217	76.8279
1.6233	76.003
1.625	75.14061
1.6267	74.3532
1.6283	73.52831
1.63	72.74091
1.6317	71.991
1.6333	71.2411
1.635	70.49119
1.6367	69.77878
1.6383	69.06637
1.64	68.39145
1.6417	67.71654
1.6433	67.04162
1.645	66.36671
1.6467	65.69179
1.6483	65.05437
1.65	64.37946
1.6517	63.74203
1.6533	63.06712
1.655	62.4297
1.6567	61.79227
1.6583	61.11736
1.66	60.47994
1.6617	59.80502
1.6633	59.1676
1.665	58.49269
1.6667	57.85527
1.6683	57.18035
1.67	56.54293
1.6717	55.90551
1.6733	55.30559
1.675	54.70566
1.6767	54.10574
1.6783	53.54331
1.68	52.98088
1.6817	52.45594
1.6833	51.93101
1.685	51.40607
1.6867	50.91864
1.6883	50.3937
1.69	49.90626
1.6917	49.41882
1.6933	48.93139
1.695	48.48144
1.6967	47.994
1.6983	47.50656
1.7	47.05662
1.7017	46.56918
1.7033	46.11924
1.705	45.6318
1.7067	45.18185
1.7083	44.73191
1.71	44.28196
1.7117	43.83202
1.7133	43.38208
1.715	42.93213
1.7167	42.51968
1.7183	42.10723
1.72	41.69479
1.7217	41.31984
1.7233	40.94488
1.725	40.56993
1.7267	40.19498
1.7283	39.85752
1.73	39.55756
1.7317	39.2201
1.7333	38.92014
1.735	38.58268
1.7367	38.28271
1.7383	37.98275
1.74	37.72028
1.7417	37.42032
1.7433	37.12036
1.745	36.85789
1.7467	36.55793
1.7483	36.29546
1.75	35.9955
1.7517	35.73303
1.7533	35.47057
1.755	35.2081
1.7567	34.94563
